system:index,ET_mm_mes,Pozo,anio,fecha,mes,.geo
42_00000000000000000001,128.8,2A,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
42_00000000000000000002,132.4,2B,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
42_00000000000000000003,132.4,3,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
42_00000000000000000004,132.4,4,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
42_00000000000000000005,132.4,5,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
42_00000000000000000006,132.4,6,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
42_00000000000000000007,135.2,7,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
42_00000000000000000008,135.2,8,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
42_00000000000000000009,131.5,9,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
42_0000000000000000000a,130.70000000000002,10,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
42_0000000000000000000b,130.70000000000002,11,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
42_0000000000000000000c,128.8,13,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
42_0000000000000000000d,131.1,14,2024,2024-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
43_00000000000000000000,99.20000000000002,1,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
43_00000000000000000001,97.5,2A,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
43_00000000000000000002,99.20000000000002,2B,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
43_00000000000000000003,99.20000000000002,3,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
43_00000000000000000004,99.20000000000002,4,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
43_00000000000000000005,99.20000000000002,5,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
43_00000000000000000006,99.20000000000002,6,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
43_00000000000000000007,100.0,7,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
43_00000000000000000008,100.0,8,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
43_00000000000000000009,101.30000000000001,9,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
43_0000000000000000000a,98.00000000000001,10,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
43_0000000000000000000b,98.00000000000001,11,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
43_0000000000000000000c,97.5,13,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
43_0000000000000000000d,99.39999999999999,14,2024,2024-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
44_00000000000000000000,115.60000000000001,1,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
44_00000000000000000001,111.60000000000001,2A,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
44_00000000000000000002,115.60000000000001,2B,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
44_00000000000000000003,115.60000000000001,3,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
44_00000000000000000004,115.60000000000001,4,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
44_00000000000000000005,115.60000000000001,5,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
44_00000000000000000006,115.60000000000001,6,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
44_00000000000000000007,113.0,7,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
44_00000000000000000008,113.0,8,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
44_00000000000000000009,119.7,9,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
44_0000000000000000000a,115.0,10,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
44_0000000000000000000b,115.0,11,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
44_0000000000000000000c,111.60000000000001,13,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
44_0000000000000000000d,106.3,14,2024,2024-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
45_00000000000000000000,108.50000000000001,1,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
45_00000000000000000001,114.80000000000001,2A,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
45_00000000000000000002,108.50000000000001,2B,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
45_00000000000000000003,108.50000000000001,3,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
45_00000000000000000004,108.50000000000001,4,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
45_00000000000000000005,108.50000000000001,5,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
45_00000000000000000006,108.50000000000001,6,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
45_00000000000000000007,104.89999999999999,7,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
45_00000000000000000008,104.89999999999999,8,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
45_00000000000000000009,124.7,9,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
45_0000000000000000000a,112.0,10,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
45_0000000000000000000b,112.0,11,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
45_0000000000000000000c,114.80000000000001,13,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
45_0000000000000000000d,117.5,14,2024,2024-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
46_00000000000000000000,91.30000000000001,1,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
46_00000000000000000001,93.20000000000002,2A,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
46_00000000000000000002,91.30000000000001,2B,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
46_00000000000000000003,91.30000000000001,3,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
46_00000000000000000004,91.30000000000001,4,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
46_00000000000000000005,91.30000000000001,5,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
46_00000000000000000006,91.30000000000001,6,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
46_00000000000000000007,93.7,7,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
46_00000000000000000008,93.7,8,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
46_00000000000000000009,98.10000000000001,9,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
46_0000000000000000000a,96.7,10,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
46_0000000000000000000b,96.7,11,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
46_0000000000000000000c,93.20000000000002,13,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
46_0000000000000000000d,93.30000000000001,14,2024,2024-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
47_00000000000000000000,87.4,1,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
47_00000000000000000001,102.9,2A,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
47_00000000000000000002,87.4,2B,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
47_00000000000000000003,87.4,3,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
47_00000000000000000004,87.4,4,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
47_00000000000000000005,87.4,5,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
47_00000000000000000006,87.4,6,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
47_00000000000000000007,94.10000000000001,7,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
47_00000000000000000008,94.10000000000001,8,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
47_00000000000000000009,102.30000000000001,9,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
47_0000000000000000000a,94.6,10,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
47_0000000000000000000b,94.6,11,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
47_0000000000000000000c,102.9,13,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
47_0000000000000000000d,97.6,14,2024,2024-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
48_00000000000000000000,92.00000000000001,1,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
48_00000000000000000001,89.80000000000001,2A,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
48_00000000000000000002,92.00000000000001,2B,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
48_00000000000000000003,92.00000000000001,3,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
48_00000000000000000004,92.00000000000001,4,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
48_00000000000000000005,92.00000000000001,5,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
48_00000000000000000006,92.00000000000001,6,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
48_00000000000000000007,99.1,7,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
48_00000000000000000008,99.1,8,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
48_00000000000000000009,98.0,9,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
48_0000000000000000000a,106.5,10,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
48_0000000000000000000b,106.5,11,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
48_0000000000000000000c,89.80000000000001,13,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
48_0000000000000000000d,100.80000000000001,14,2024,2024-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
49_00000000000000000000,70.0,1,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
49_00000000000000000001,68.4,2A,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
49_00000000000000000002,70.0,2B,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
49_00000000000000000003,70.0,3,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
49_00000000000000000004,70.0,4,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
49_00000000000000000005,70.0,5,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
49_00000000000000000006,70.0,6,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
49_00000000000000000007,85.7,7,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
49_00000000000000000008,85.7,8,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
49_00000000000000000009,84.3,9,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
49_0000000000000000000a,88.4,10,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
49_0000000000000000000b,88.4,11,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
49_0000000000000000000c,68.4,13,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
49_0000000000000000000d,75.7,14,2024,2024-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
50_00000000000000000000,91.0,1,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
50_00000000000000000001,78.9,2A,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
50_00000000000000000002,91.0,2B,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
50_00000000000000000003,91.0,3,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
50_00000000000000000004,91.0,4,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
50_00000000000000000005,91.0,5,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
50_00000000000000000006,91.0,6,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
50_00000000000000000007,85.0,7,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
50_00000000000000000008,85.0,8,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
50_00000000000000000009,100.9,9,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
50_0000000000000000000a,93.7,10,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
50_0000000000000000000b,93.7,11,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
50_0000000000000000000c,78.9,13,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
50_0000000000000000000d,84.30000000000001,14,2024,2024-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
51_00000000000000000000,112.0,1,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
51_00000000000000000001,109.0,2A,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
51_00000000000000000002,112.0,2B,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
51_00000000000000000003,112.0,3,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
51_00000000000000000004,112.0,4,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
51_00000000000000000005,112.0,5,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
51_00000000000000000006,112.0,6,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
51_00000000000000000007,116.39999999999999,7,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
51_00000000000000000008,116.39999999999999,8,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
51_00000000000000000009,106.70000000000002,9,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
51_0000000000000000000a,108.30000000000001,10,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
51_0000000000000000000b,108.30000000000001,11,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
51_0000000000000000000c,109.0,13,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
51_0000000000000000000d,107.70000000000002,14,2025,2025-01-01,1,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
52_00000000000000000000,123.89999999999999,1,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
52_00000000000000000001,122.2,2A,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
52_00000000000000000002,123.89999999999999,2B,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
52_00000000000000000003,123.89999999999999,3,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
52_00000000000000000004,123.89999999999999,4,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
52_00000000000000000005,123.89999999999999,5,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
52_00000000000000000006,123.89999999999999,6,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
52_00000000000000000007,123.6,7,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
52_00000000000000000008,123.6,8,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
52_00000000000000000009,132.10000000000002,9,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
52_0000000000000000000a,128.60000000000002,10,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
52_0000000000000000000b,128.60000000000002,11,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
52_0000000000000000000c,122.2,13,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
52_0000000000000000000d,122.8,14,2025,2025-02-01,2,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
53_00000000000000000000,132.3,1,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
53_00000000000000000001,132.4,2A,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
53_00000000000000000002,132.3,2B,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
53_00000000000000000003,132.3,3,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
53_00000000000000000004,132.3,4,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
53_00000000000000000005,132.3,5,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
53_00000000000000000006,132.3,6,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
53_00000000000000000007,140.20000000000002,7,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
53_00000000000000000008,140.20000000000002,8,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
53_00000000000000000009,145.5,9,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
53_0000000000000000000a,147.1,10,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
53_0000000000000000000b,147.1,11,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
53_0000000000000000000c,132.4,13,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
53_0000000000000000000d,133.0,14,2025,2025-03-01,3,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
54_00000000000000000000,109.0,1,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
54_00000000000000000001,113.0,2A,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
54_00000000000000000002,109.0,2B,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
54_00000000000000000003,109.0,3,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
54_00000000000000000004,109.0,4,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
54_00000000000000000005,109.0,5,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
54_00000000000000000006,109.0,6,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
54_00000000000000000007,108.00000000000001,7,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
54_00000000000000000008,108.00000000000001,8,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
54_00000000000000000009,113.00000000000001,9,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
54_0000000000000000000a,101.70000000000002,10,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
54_0000000000000000000b,101.70000000000002,11,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
54_0000000000000000000c,113.0,13,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
54_0000000000000000000d,107.60000000000001,14,2025,2025-04-01,4,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
55_00000000000000000000,134.5,1,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
55_00000000000000000001,134.70000000000002,2A,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
55_00000000000000000002,134.5,2B,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
55_00000000000000000003,134.5,3,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
55_00000000000000000004,134.5,4,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
55_00000000000000000005,134.5,5,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
55_00000000000000000006,134.5,6,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
55_00000000000000000007,133.3,7,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
55_00000000000000000008,133.3,8,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
55_00000000000000000009,133.8,9,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
55_0000000000000000000a,131.9,10,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
55_0000000000000000000b,131.9,11,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
55_0000000000000000000c,134.70000000000002,13,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
55_0000000000000000000d,133.2,14,2025,2025-05-01,5,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
56_00000000000000000000,119.50000000000001,1,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
