system:index,Pozo,anio,fecha,lluvia_mm_mes,mes,.geo
31_0000000000000000000d,14,2023,2023-05-01,59.1315742880106,5,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
32_00000000000000000000,1,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
32_00000000000000000001,2A,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
32_00000000000000000002,2B,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
32_00000000000000000003,3,2023,2023-06-01,46.690416626632214,6,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
32_00000000000000000004,4,2023,2023-06-01,46.690416626632214,6,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
32_00000000000000000005,5,2023,2023-06-01,46.690416626632214,6,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
32_00000000000000000006,6,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
32_00000000000000000007,7,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
32_00000000000000000008,8,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
32_00000000000000000009,9,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
32_0000000000000000000a,10,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
32_0000000000000000000b,11,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
32_0000000000000000000c,13,2023,2023-06-01,46.690416626632214,6,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
32_0000000000000000000d,14,2023,2023-06-01,49.24421455711126,6,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
33_00000000000000000000,1,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
33_00000000000000000001,2A,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
33_00000000000000000002,2B,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
33_00000000000000000003,3,2023,2023-07-01,44.59585624933243,7,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
33_00000000000000000004,4,2023,2023-07-01,44.59585624933243,7,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
33_00000000000000000005,5,2023,2023-07-01,44.59585624933243,7,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
33_00000000000000000006,6,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
33_00000000000000000007,7,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
33_00000000000000000008,8,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
33_00000000000000000009,9,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
33_0000000000000000000a,10,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
33_0000000000000000000b,11,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
33_0000000000000000000c,13,2023,2023-07-01,44.59585624933243,7,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
33_0000000000000000000d,14,2023,2023-07-01,49.971123062074184,7,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
34_00000000000000000000,1,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
34_00000000000000000001,2A,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
34_00000000000000000002,2B,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
34_00000000000000000003,3,2023,2023-08-01,6.861814242321998,8,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
34_00000000000000000004,4,2023,2023-08-01,6.861814242321998,8,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
34_00000000000000000005,5,2023,2023-08-01,6.861814242321998,8,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
34_00000000000000000006,6,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
34_00000000000000000007,7,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
34_00000000000000000008,8,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
34_00000000000000000009,9,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
34_0000000000000000000a,10,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
34_0000000000000000000b,11,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
34_0000000000000000000c,13,2023,2023-08-01,6.861814242321998,8,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
34_0000000000000000000d,14,2023,2023-08-01,5.766677301609889,8,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
35_00000000000000000000,1,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
35_00000000000000000001,2A,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
35_00000000000000000002,2B,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
35_00000000000000000003,3,2023,2023-09-01,4.349748910404742,9,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
35_00000000000000000004,4,2023,2023-09-01,4.349748910404742,9,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
35_00000000000000000005,5,2023,2023-09-01,4.349748910404742,9,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
35_00000000000000000006,6,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
35_00000000000000000007,7,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
35_00000000000000000008,8,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
35_00000000000000000009,9,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
35_0000000000000000000a,10,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
35_0000000000000000000b,11,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
35_0000000000000000000c,13,2023,2023-09-01,4.349748910404742,9,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
35_0000000000000000000d,14,2023,2023-09-01,5.627230026875623,9,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
36_00000000000000000000,1,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
36_00000000000000000001,2A,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
36_00000000000000000002,2B,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
36_00000000000000000003,3,2023,2023-10-01,24.635508710693102,10,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
36_00000000000000000004,4,2023,2023-10-01,24.635508710693102,10,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
36_00000000000000000005,5,2023,2023-10-01,24.635508710693102,10,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
36_00000000000000000006,6,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
36_00000000000000000007,7,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
36_00000000000000000008,8,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
36_00000000000000000009,9,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
36_0000000000000000000a,10,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
36_0000000000000000000b,11,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
36_0000000000000000000c,13,2023,2023-10-01,24.635508710693102,10,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
36_0000000000000000000d,14,2023,2023-10-01,26.104130064253695,10,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
37_00000000000000000000,1,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
37_00000000000000000001,2A,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
37_00000000000000000002,2B,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
37_00000000000000000003,3,2023,2023-11-01,5.081961577292532,11,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
37_00000000000000000004,4,2023,2023-11-01,5.081961577292532,11,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
37_00000000000000000005,5,2023,2023-11-01,5.081961577292532,11,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
37_00000000000000000006,6,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
37_00000000000000000007,7,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
37_00000000000000000008,8,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
37_00000000000000000009,9,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
37_0000000000000000000a,10,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
37_0000000000000000000b,11,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
37_0000000000000000000c,13,2023,2023-11-01,5.081961577292532,11,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
37_0000000000000000000d,14,2023,2023-11-01,6.380197789520025,11,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
38_00000000000000000000,1,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
38_00000000000000000001,2A,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
38_00000000000000000002,2B,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
38_00000000000000000003,3,2023,2023-12-01,42.380269955378026,12,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
38_00000000000000000004,4,2023,2023-12-01,42.380269955378026,12,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
38_00000000000000000005,5,2023,2023-12-01,42.380269955378026,12,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
38_00000000000000000006,6,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
38_00000000000000000007,7,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
38_00000000000000000008,8,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
38_00000000000000000009,9,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
38_0000000000000000000a,10,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
38_0000000000000000000b,11,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
38_0000000000000000000c,13,2023,2023-12-01,42.380269955378026,12,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
38_0000000000000000000d,14,2023,2023-12-01,41.77705805958249,12,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
39_00000000000000000000,1,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
39_00000000000000000001,2A,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
39_00000000000000000002,2B,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
39_00000000000000000003,3,2024,2024-01-01,95.97133130580187,1,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
39_00000000000000000004,4,2024,2024-01-01,95.97133130580187,1,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
39_00000000000000000005,5,2024,2024-01-01,95.97133130580187,1,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
39_00000000000000000006,6,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
39_00000000000000000007,7,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
39_00000000000000000008,8,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
39_00000000000000000009,9,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
39_0000000000000000000a,10,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
39_0000000000000000000b,11,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
39_0000000000000000000c,13,2024,2024-01-01,95.97133130580187,1,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
39_0000000000000000000d,14,2024,2024-01-01,104.85793246608227,1,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
40_00000000000000000000,1,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
40_00000000000000000001,2A,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
40_00000000000000000002,2B,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
40_00000000000000000003,3,2024,2024-02-01,208.64854559861124,2,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
40_00000000000000000004,4,2024,2024-02-01,208.64854559861124,2,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
40_00000000000000000005,5,2024,2024-02-01,208.64854559861124,2,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
40_00000000000000000006,6,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
40_00000000000000000007,7,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
40_00000000000000000008,8,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
40_00000000000000000009,9,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
40_0000000000000000000a,10,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
40_0000000000000000000b,11,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
40_0000000000000000000c,13,2024,2024-02-01,208.64854559861124,2,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
40_0000000000000000000d,14,2024,2024-02-01,223.52993377670646,2,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
41_00000000000000000000,1,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
41_00000000000000000001,2A,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
41_00000000000000000002,2B,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
41_00000000000000000003,3,2024,2024-03-01,11.82513674069196,3,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
41_00000000000000000004,4,2024,2024-03-01,11.82513674069196,3,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
41_00000000000000000005,5,2024,2024-03-01,11.82513674069196,3,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
41_00000000000000000006,6,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
41_00000000000000000007,7,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
41_00000000000000000008,8,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
41_00000000000000000009,9,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
41_0000000000000000000a,10,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
41_0000000000000000000b,11,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
41_0000000000000000000c,13,2024,2024-03-01,11.82513674069196,3,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
41_0000000000000000000d,14,2024,2024-03-01,16.459285402670503,3,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
42_00000000000000000000,1,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
42_00000000000000000001,2A,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
42_00000000000000000002,2B,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
42_00000000000000000003,3,2024,2024-04-01,12.133618205785751,4,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
42_00000000000000000004,4,2024,2024-04-01,12.133618205785751,4,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
42_00000000000000000005,5,2024,2024-04-01,12.133618205785751,4,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
42_00000000000000000006,6,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
42_00000000000000000007,7,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
42_00000000000000000008,8,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
42_00000000000000000009,9,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
42_0000000000000000000a,10,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
42_0000000000000000000b,11,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
42_0000000000000000000c,13,2024,2024-04-01,12.133618205785751,4,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
42_0000000000000000000d,14,2024,2024-04-01,26.890190338686807,4,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
43_00000000000000000000,1,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
43_00000000000000000001,2A,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
43_00000000000000000002,2B,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
43_00000000000000000003,3,2024,2024-05-01,21.603054939303547,5,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
43_00000000000000000004,4,2024,2024-05-01,21.603054939303547,5,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
43_00000000000000000005,5,2024,2024-05-01,21.603054939303547,5,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
43_00000000000000000006,6,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
43_00000000000000000007,7,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
43_00000000000000000008,8,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
43_00000000000000000009,9,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
43_0000000000000000000a,10,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
43_0000000000000000000b,11,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
43_0000000000000000000c,13,2024,2024-05-01,21.603054939303547,5,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
43_0000000000000000000d,14,2024,2024-05-01,17.45443611126393,5,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
44_00000000000000000000,1,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
44_00000000000000000001,2A,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
44_00000000000000000002,2B,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
44_00000000000000000003,3,2024,2024-06-01,77.98146063089371,6,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
44_00000000000000000004,4,2024,2024-06-01,77.98146063089371,6,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
44_00000000000000000005,5,2024,2024-06-01,77.98146063089371,6,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
44_00000000000000000006,6,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
44_00000000000000000007,7,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
44_00000000000000000008,8,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
44_00000000000000000009,9,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
44_0000000000000000000a,10,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
44_0000000000000000000b,11,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
44_0000000000000000000c,13,2024,2024-06-01,77.98146063089371,6,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
44_0000000000000000000d,14,2024,2024-06-01,76.40349754691124,6,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
45_00000000000000000000,1,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
45_00000000000000000001,2A,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
45_00000000000000000002,2B,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
45_00000000000000000003,3,2024,2024-07-01,13.167857632040977,7,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
45_00000000000000000004,4,2024,2024-07-01,13.167857632040977,7,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
45_00000000000000000005,5,2024,2024-07-01,13.167857632040977,7,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
45_00000000000000000006,6,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
